path,component_family,disposition,successor_hint,inverse_evidence,provisional_gap
./scripts/python/pylib/src/config/constants/morphism/specification/paper/atom/anchor/grounding/full/validation/summary/text/projection/process/parameter/program/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/morphism/specification/paper/atom/anchor/grounding/full/validation/type/name/array/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/morphism/specification/paper/atom/anchor/grounding/full/validation/type/name/object/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/morphism/specification/paper/atom/anchor/grounding/full/validation/type/name/string/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/source/policy/function/issue/count/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/source/policy/function/parameter/count/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/source/policy/function/return/count/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/source/policy/function/statement/count/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/bit/width/host/jvm/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/bit/width/maximum/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/bit/width/minimum/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/bit/order/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/byte/order/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/lexical/projection/gap/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/lexical/projection/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/lineage/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/maximum/bit/width/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/minimum/bit/width/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/observed/bit/width/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/payload/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/schema/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/field/state/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/frame/prefix/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/schema/bit/order/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/schema/byte/order/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/schema/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/schema/lineage/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/schema/state/provisional/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/vector/lexical/encoding/host/python/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/vector/lexical/projection/host/jvm/octet/gap/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/vector/lexical/projection/host/jvm/octet/json/utf8/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/vector/lexical/projection/host/python/octet/hex/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/vector/lineage/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/constants/substrate/byte/vector/location/relation/identity/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/effect/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/frame/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/input/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/launcher/signature/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/launcher/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/invocation/process/file/output/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/lambda/invocation/process/file/launcher/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/lambda/invocation/process/file/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/application/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/configuration/capture/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/contract/bundle/capture/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/request/binding/state/provisional/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/request/frame/prefix/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/schema/canonicalize/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/schema/diagnostic/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/schema/format/date/time/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/schema/format/uri/reference/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/morphism/contract/validation/schema/format/uri/stage/output/state/continuation/readback/identity/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/substrate/byte/frame/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/project/sparky/substrate/byte/vector/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/base/binascii/hexlify/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/base/binascii/unhexlify/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/base/builtins/bytes/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/base/builtins/int/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/base/builtins/str/value.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda/substrate/byte/frame/library.py,silmaril/engine/sparky-reserved-keyword-lambda-twin,migrate,fold onto the lawful lambda_ sibling under the unary refactor (X),member of the reserved-keyword lambda package that is live-wired into the engine via 37 importlib call-sites resolving 5 entrypoint modules in scripts/python/pylib/src excl reference (e.g. .../frame/library.py import_module silmaril.sparky.lambda...); transforms to the lambda_ sibling under X,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/child/accumulate/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/child/classify/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/child/dispatch/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/child/metadata/observe/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/directory/close/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/directory/open/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/directory/post/observe/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/directory/pre/observe/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/frame/derive/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/frontier/file/transition/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/hidden/policy/decide/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/name/observe/one/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/receipt/readback/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/receipt/seal/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/revision/derive/library.py,silmaril/engine/sparky-live-src,reuse,,,
./scripts/python/pylib/src/config/gate/external/python/lambda_blotto/invocation/process/directory/crawl/scheduler/transition/library.py,silmaril/engine/sparky-live-src,reuse,,,
